gvkey,Name,sector_name,carbon_major,date,case,country,region,novel,courtlaw,govplaintiff,interest,damages,major_changes,novel_weight,courtlaw_weight,govplaintiff_weight,interest_weight,damages_weight,major_weight,profile_sum,,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,2025-01-01,,name,country,region,gic_sector,Total # filings,,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01,2023-01-01,2024-01-01,,,,,,,,,,,,,,,,,,,,,,
002991,Chevron,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Conocophillips,US,North America,10,22,,0,0,0,0,0,0,0,0,0,0,0,1,0,3,6,0,5,2,0,3,,,,,,,,,,,,,,,30,,Alon USA,2008-12-31,2009-04-10,,,,
004503,ExxonMobil,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Consol Energy,US,North America,10,4,"Merged with Arch Resources in 2025 to form Core Natural Resources; Was with CONSOL until 2017, when they split; reports only available  2017-11-22 onwards",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,,,,,,,,,,,,,,,31,,Alon USA,2009-12-31,2010-03-16,,,,
007017,Marathon Oil,Energy,0,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Costco Wholesale Corp,US,North America,30,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,32,,Alon USA,2010-12-31,2011-03-15,,,,
007620,Murphy Oil Corp,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Credit Agricole SA,France,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,33,,Alon USA,2011-12-31,2012-03-13,,,,
008068,Occidental ,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Danimer Scientific,US,North America,15,2,Reorganized into a new publicly listed firm in 2020; 10-Ks start in 2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,34,,Alon USA,2012-12-31,2013-03-14,,,,
008549,Conocophillips,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Danone SA,France,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,35,,Alon USA,2013-12-31,2014-03-14,,,,
011781,Ovintiv Inc,Energy,0,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,De Longhi Spa,Italy,Europe,25,0,Remove - no filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,36,,Alon USA,2014-12-31,2015-03-13,,,,
011923,Anadarko,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Delek US,US,North America,10,0,Remove - no filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,37,,Alon USA,2015-12-31,2016-02-26,,,,
012384,Royal Dutch Shell,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",UK,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Delta Air Lines,US,North America,20,3,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,38,,Alon USA,2016-12-31,2017-02-27,,,,
013994,Husky Energy,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Deutsche Lufthansa AG,Germany,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,39,,American Electric Power,2003-12-31,2004-03-11,,,,
014793,Arch Resources,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Devon Energy Corp,US,North America,10,6,,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,0,0,0,,,,,,,,,,,,,,,40,,American Electric Power,2004-12-31,2005-03-01,,,,
014934,Devon Energy Corp,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Dominion Energy,US,North America,55,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,41,,American Electric Power,2005-12-31,2006-03-01,,,,
015070,Suncor Energy,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Drax Group PLC,UK,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,42,,American Electric Power,2006-12-31,2007-02-28,,,,
015319,Repsol SA,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",Spain,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,DTE Energy,US,North America,55,0,Remove - no filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,43,,American Electric Power,2007-12-31,2008-02-28,,,,
015508,Anglo America,Materials,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",UK,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Duke Energy,US,North America,55,1,"No report before 2007, when  the company reorganized / merged",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,44,,American Electric Power,2008-12-31,2009-02-27,,,,
019565,Rio Tinto,Materials,0,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Edison International,US,North America,55,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,,,,,,,,,,,,,,,45,,American Electric Power,2009-12-31,2010-02-26,,,,
024625,Total Energies SE,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",France,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Electricite De France SA,France,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,46,,American Electric Power,2010-12-31,2011-02-25,,,,
061616,Eni Spa,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",Italy,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Enea SA,Poland,Europe,55,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,47,,American Electric Power,2011-12-31,2012-02-28,,,,
100373,Heidelberg Cement,Materials,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",Germany,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Energy Transfers,US,North America,10,2,IPO in Feb 2006; reports start in 2006. Need to add 2008: https://www.sec.gov/Archives/edgar/data/1276187/000119312509041412/d10k.htm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,48,,American Electric Power,2012-12-31,2013-02-26,,,,
100953,RWE,Utilities,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",Germany,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Eni Spa,Italy,Europe,10,7,,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,1,0,,,,,,,,,,,,,,,49,,American Electric Power,2013-12-31,2014-02-25,,,,
120093,CNX Resources,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Entergy Corp,US,North America,55,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,50,,American Electric Power,2014-12-31,2015-02-20,,,,
142460,Peabody,Energy,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",US,North America,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Enviva Inc ,US,,,1,IPO in 2015; reports start in 2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,51,,American Electric Power,2015-12-31,2016-02-24,,,,
267407,Glencore,Materials,1,9/22/2015,"In re Greenpeace Southeast Asia et al., 2015-__ (Commission on Human Rights of the Philippines, 2015)",UK,Europe,Yes,No,No,No,No,Yes,2,0,0,0,0,3,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Equinor,Norway,Europe,10,2,IPO in 2015; reports start in 2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,52,,American Electric Power,2016-12-31,2017-02-28,,,,
100953,RWE,Utilities,1,11/23/2015,Lliuya v. RWE,Germany,Europe,Yes,Yes,No,No,Yes,Yes,2,3,0,0,3,3,11,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Etsy Inc.,US,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,53,,American Electric Power,2017-12-31,2018-02-23,,,,
008272,Sempra Energy,Utilities,0,12/7/2015,California v. Southern California Gas Co.,US,North America,No,Yes,Yes,No,Yes,No,0,3,1,0,3,0,7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Excel Energy,US,North America,55,0,Remove - no filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,54,,American Electric Power,2018-12-31,2019-02-21,,,,
008272,Sempra Energy,Utilities,0,1/26/2016,"California ex rel. South Coast Air Quality Management District v. Southern California Gas Co., No. BC608322 (Cal. Super. Ct., filed Jan. 26, 2016)",US,North America,No,Yes,Yes,No,Yes,No,0,3,1,0,3,0,7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,ExxonMobil,US,North America,10,43,,0,0,0,0,1,0,0,1,0,0,0,2,3,3,8,6,10,4,0,3,,,,,,,,,,,,,,,55,,American Electric Power,2019-12-31,2020-02-20,,,,
008272,Sempra Energy,Utilities,0,2/2/2016,People v. Southern California Gas Co.,US,North America,No,Yes,Yes,No,Yes,No,0,3,1,0,3,0,7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Flughafen Wien,Austria,Europe,20,1,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,56,,American Electric Power,2020-12-31,2021-02-25,,,,
163935,Global Partners,Energy,0,2/3/2016,"Benton v. Global Companies, LLC, No. 1:16-cv-00125 (N.D.N.Y., filed Feb. 3, 2016)",US,North America,No,Yes,No,No,Yes,No,0,3,0,0,3,0,6,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Ford Motor Co,US,North America,25,0,Remove - no filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,57,,American Electric Power,2021-12-31,2022-02-24,,,,
008272,Sempra Energy,Utilities,0,4/19/2016,Shupak v. Reed,US,North America,Yes,Yes,No,No,Yes,No,2,3,0,0,3,0,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,General Electric,US,North America,20,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,58,,American Electric Power,2022-12-31,2023-02-23,,,,
008272,Sempra Energy,Utilities,0,7/25/2016,"California v. Southern California Gas Co., No. BC628120 (Cal. Super. Ct., filed July 25, 2016)",US,North America,No,Yes,Yes,No,Yes,No,0,3,1,0,3,0,7,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,General Motors Co,US,North America,25,2,Went bankrupt in 2009 - reports start in 2010,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,59,,American Electric Power,2023-12-31,2024-02-26,,,,
004503,ExxonMobil,Energy,1,9/29/2016,Conservation Law Foundation v. ExxonMobil Corp.,US,North America,Yes,Yes,No,No,No,No,2,3,0,0,0,0,5,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Glencore,UK,Europe,15,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,60,,Anadarko,2003-12-31,2004-03-04,,,,
004503,ExxonMobil,Energy,1,11/7/2016,Ramirez v. Exxon Mobil Corp.,US,North America,Yes,Yes,No,No,Yes,No,2,3,0,0,3,0,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Global Partners,US,North America,10,2,OPO in 2005,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,61,,Anadarko,2004-12-31,2005-03-15,,,,
004503,ExxonMobil,Energy,1,11/23/2016,Fentress v. Exxon Mobil Corp.,US,North America,Yes,Yes,No,No,Yes,No,2,3,0,0,3,0,8,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Goldman Sachs Group Inc,US,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,62,,Anadarko,2005-12-31,2006-03-03,,,,
015617,ING Group,Financials,0,5/8/2017,"BankTrack, et al. vs. ING Bank",Netherlands,Europe,Yes,No,No,No,No,No,2,0,0,0,0,0,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Goodyear Tire & Rubber Co,US,North America,25,1,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,63,,Anadarko,2006-12-31,2007-02-28,,,,
001380,Hess Corp,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Groupe Casino,France,Europe,30,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,64,,Anadarko,2007-12-31,2008-02-29,,,,
001678,APA Corp,Energy,0,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Heidelberg Cement,Germany,Europe,15,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,65,,Anadarko,2008-12-31,2009-02-25,,,,
002410,BP,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,UK,Europe,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HelloFresh SE,Germany,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,66,,Anadarko,2009-12-31,2010-02-23,,,,
002991,Chevron,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Hess Corp,US ,North America,10,11,,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,2,2,0,0,,,,,,,,,,,,,,,67,,Anadarko,2010-12-31,2011-02-23,,,,
004503,ExxonMobil,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Honda Motor Co ,US,North America,25,0,Remove - no filing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,68,,Anadarko,2011-12-31,2012-02-21,,,,
008068,Occidental ,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Honeywell International,US,North America,20,1,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,69,,Anadarko,2012-12-31,2013-02-19,,,,
008549,Conocophillips,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,HSBC,UK,Europe,40,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,,,,,,,,,,,,,,,70,,Anadarko,2013-12-31,2014-02-28,,,,
011781,Ovintiv Inc,Energy,0,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,Husky Energy,Canada,North America,10,1,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,71,,Anadarko,2014-12-31,2015-02-20,,,,
011923,Anadarko,Energy,1,7/17/2017,County of San Mateo v. Chevron Corp.,US,North America,Yes,Yes,Yes,No,Yes,Yes,2,3,1,0,3,3,12,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,ING Group,Netherlands,Europe,40,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,72,,Anadarko,2015-12-31,2016-02-17,,,,
